AthleteID,FullName,Gender],CountryID
14616,MANOLOV  Manol Tomov,Men,BUL
14617,MANRIQUE  Domingo,Men,ESP
14618,MANRIQUE  Juan,Men,CUB
14619,MANRIQUE  Silvia,Women,ESP
14620,MANSIKKA  Martti,Men,FIN
14621,MANSOOR  Ahmed,Men,PAK
14622,MANSUROV  Farid,Men,AZE
14623,MANSVELD  Freddy,Men,BEL
14624,MANTEUFFEL  Fritz,Men,GER
14625,MANTILA  Jari,Men,FIN
14626,MANTON  Garth O.V.,Men,AUS
14627,MANTOVANI  Vincenzo,Men,ITA
14628,MANTSEVICH  Aleksandr,Men,URS
14629,MANUKYAN  Mkkhitar,Men,KAZ
14630,MANYUROVA  Guzel,Women,KAZ
14631,MANZA  Ferruccio,Men,ITA
14632,MANZANO  Leonel,Men,USA
14633,MANZI  Roberto,Men,ITA
14634,MANZOOR  Hassan,Men,PAK
14635,MANZOOR  Hussain,Men,PAK
14636,MANZOOR  Hussain Atif,Men,PAK
14637,MANZUR  Julio,Men,PAR
14639,MÃœLLER  Peter,Men,SUI
14641,MAPP  Arthur,Men,GBR
14642,MARA  A.,Men,CAN
14643,MARA  George Edward,Men,CAN
14644,MARACINEANU  Roxana,Women,FRA
14645,MARACSKO  Tibor,Men,HUN
14646,MARAGALL VERGE  Elisabeth,Women,ESP
14647,MARANGONI  Clara,Women,ITA
14650,MARBLEY  Harlan Joseph,Men,USA
14651,MARBURG  James,Men,AUS
14652,MARBURY  Stephon,Men,USA
14653,MARCELINHO PAULISTA,Men,BRA
14654,MARCELLE  Armand,Men,FRA
14655,MARCELLE  Edouard,Men,FRA
14656,MARCELLI  Vittorio,Men,ITA
14657,MARCELO,Men,BRA
14658,MARCELO GARCIA  Rogelio,Men,CUB
14659,MARCHAL  Robert,Men,FRA
14660,MARCHANT  Anthony John,Men,AUS
14661,MARCHENA  Carlos,Men,ESP
14662,MARCHENKO  Aleksandr,Men,URS
14663,MARCHENKO  Vladimir,Men,URS
14664,MARCHINI  Libero,Men,ITA
14665,MARCHULENIS  Raimundas,Men,URS
14666,MARCIULIONIS  Kestutis,Men,LTU
14667,MARCIULIONIS  Sarunas,Men,LTU
14668,MARCOM  Charles Shotto,Men,GBR
14669,MARCONATO  Denis,Men,ITA
14670,MARCOTTE,Men,FRA
14672,MARCUS  Egerton,Men,CAN
14673,MARCUSSEN  Peter Andreas Marinus,Men,DEN
14674,MARCZ  Tamas,Men,HUN
14675,MARDEN  Anne R.,Women,USA
14676,MÃ–RDRE  Berit,Women,NOR
14678,MAREGATTI  Ruggero,Men,ITA
14679,MAREN  Juan Luis,Men,CUB
14680,MARENNIKOVA  Ekaterina,Women,RUS
14682,MARGAGLIO  Maurizio,Men,ITA
14683,MARGALL TAULER  Jose Maria,Men,ESP
14684,MARGALOT  Maria Mercedes,Women,ARG
14685,MARGALOT  Mercedes,Women,ARG
14687,MARGETTS  Nelson E.,Men,USA
14688,MARGRAFF  Jean,Men,FRA
14689,MARGUET  Gilles,Men,FRA
14690,MARIACHER  A.,Men,CAN
14692,MARIANI  Felice,Men,ITA
14693,MARIANI  Orazio,Men,ITA
14694,MARIEN  Hanna,Women,BEL
14695,MARIE-ROSE  Bruno,Men,FRA
14696,MARILES CORTES  Humberto,Men,MEX
14700,MARIN  Marco,Men,ITA
14703,MARINI  Fiorenzo,Men,ITA
14704,MARININ  Maxim,Men,RUS
14705,MARINOV  Martin Guerguiev,Men,BUL
14706,MARINOVA  Tereza,Women,BUL
14707,MARINOVA  Zornitsa,Women,BUL
14708,MARION  Charles Louis Pierre,Men,FRA
14709,MARION  Shawn,Men,USA
14711,MARK  Russell,Men,AUS
14712,MARKAROV  Boris,Men,URS
14713,MARKELOV  Vladimir,Men,URS
14714,MARKGRAF  Kate,Women,USA
14715,MARKIEWICZ  Piotr,Men,POL
14716,MARKIN  Viktor,Men,URS
14717,MARKKANEN  Matti,Men,FIN
14718,MARKKANEN  Vin Johannes,Men,FIN
14719,MARKOCH  Sergei,Men,URS
14720,MARKO-KSIAZEK  Jadwiga,Women,POL
14721,MARKOTCH  Serguei,Men,EUN
14722,MARKOV  Alexei,Men,RUS
14723,MARKOV  Daniil,Men,RUS
14724,MARKOV  Georghi,Men,BUL
14725,MARKOV  Georgi,Men,BUL
14726,MARKOV  Ilya,Men,RUS
14727,MARKOV  Kristo Gantchev,Men,BUL
14728,MARKOVICS  Kalman,Men,HUN
14729,MARKUSHEVSKA  Galyna,Women,UKR
14730,MARKUSSEN  Niels Peter,Men,DEN
14731,MARLAND  Robert Davies,Men,CAN
14732,MARLEAU  Patrick,Men,CAN
14733,MARLOWE  Christian,Men,USA
14734,MARMONT  Louise,Women,SWE
14736,MARONEY  Mc Kayla,Women,USA
14737,MAROS  Magda,Women,HUN
14738,MAROSI  Adam,Men,HUN
14739,MAROSI  Jozsef,Men,HUN
14740,MAROSI-FOLDESI  Paula,Women,HUN
14741,MAROTH  Peter,Men,HUN
14742,MAROVELLI  Antonio,Men,ITA
14744,MARQUARDT  Darcy,Women,CAN
14745,MARQUES  Armando Da Silva,Men,POR
14746,MARQUES  Wlamir,Men,BRA
14747,MARQUES  Yane,Women,BRA
14748,MARQUIS  Gail Annette,Women,USA
14749,MARRAZZI  Andrea,Men,ITA
14750,MARRIOTT  Gareth John,Men,GBR
14751,MARSAGISHVILI  Dato,Men,GEO
14752,MARSDEN  Karen,Women,AUS
14753,MARSH  Edward,Men,USA
14754,MARSH  Michael,Men,USA
14755,MARSHALL  C.R.,Men,GBR
14756,MARSHALL  Christine,Women,USA
14757,MARSHALL  John Birnie,Men,AUS
14758,MARSHALL  John Knox,Men,USA
14759,MARSHALL  Stephen,Men,AUS
14760,MARSHALL STEWARD  Leonel,Men,CUB
14761,MARSICANO  Trevor,Men,USA
14762,MARSILI  Sante,Men,ITA
14763,MARSMAN  Margot,Women,NED
14764,MARSON  Alberto,Men,BRA
14765,MARSON  Lou,Men,USA
14766,MARSTRM  Gran,Men,SWE
14767,MARTA,Women,BRA
14768,MARTEL  Emile,Men,FRA
14769,MARTELLI  Adrienne,Women,USA
14770,MARTEN  Maritza,Women,CUB
14772,MARTENS  Herman,Men,GER
14773,MARTENSSON  Frithiof M.,Men,SWE
14774,MÃ–RTH  Tommy,Men,SWE
14775,MARTHINIUSSEN  Reidar,Men,NOR
14776,MARTHINS  George E.,Men,IND
14777,MARTI  Rudolf,Men,SUI
14778,MARTIGNONI  Arnold,Men,SUI
14779,MARTIKAN  Michal,Men,SVK
14780,MARTIN  Albert,Men,GBR
14781,MARTIN  Brian,Men,USA
14782,MARTIN  Camilla,Women,DEN
14783,MARTIN  Claude Auguste,Men,FRA
14784,MARTIN  Damir,Men,CRO
14785,MARTIN  Donald,Men,AUS
14786,MARTIN  Floyd,Men,CAN
14787,MARTIN  Frank,Men,SWE
14788,MARTIN  Gianfranco,Men,ITA
14789,MARTIN  Harry G,Men,USA
14790,MARTIN  John E.,Men,GBR
14791,MARTIN  Kevin,Men,CAN
14792,MARTIN  Kim,Women,SWE
14793,MARTIN  La Vona Ann,Women,USA
14794,MARTIN  Leonard Jack,Men,GBR
14795,MARTIN  Louis,Men,FRA
14796,MARTIN  Miklos,Men,HUN
14797,MARTIN  Patrick Henry,Men,USA
14798,MARTIN  Paul,Men,SUI
14799,MARTIN  R.G.W.,Men,GBR
14801,MARTIN  Rhona,Women,GBR
14802,MARTIN  Robert Doud,Men,USA
14803,MARTIN  Roxbert,Men,JAM
14804,MARTIN  Stephen Alexander.,Men,GBR
14805,MARTIN  Tony,Men,GER
14806,MARTIN  Walter C.,Men,USA
14807,MARTIN  William,Men,FRA
14808,MARTIN  William,Men,USA
14809,MARTIN ESPINA  Fernando,Men,ESP
14810,MARTINEAU  Sydney,Men,GBR
14812,MARTINEK  Janos,Men,HUN
14813,MARTINELLI  Giuseppe,Men,ITA
14814,MARTINELLO  Silvio,Men,ITA
14816,MARTINET  Louis,Men,FRA
14817,MARTINEZ  Armando,Men,CUB
14818,MARTINEZ  Conchita,Women,ESP
14819,MARTINEZ  Emilio,Men,PAR
14820,MARTINEZ  Esteban Eduardo,Men,ARG
14821,MARTINEZ  Estibaliz,Women,ESP
14822,MARTINEZ  Iker,Men,ESP
14823,MARTINEZ  James Michael,Men,USA
14824,MARTINEZ  Joan Lino,Men,ESP
14825,MARTINEZ  Jonder,Men,CUB
14826,MARTINEZ  Miguel,Men,FRA
14827,MARTINEZ ADLUN  Maybelis,Women,CUB
14828,MARTINEZ CORDERO  Francisco,Men,MEX
14829,MARTINEZ CORDERO  Lorenzo,Men,CUB
14830,MARTINEZ DE LIZARDUY  Iker,Men,ESP
14831,MARTINEZ DE MURGUIA  Maria,Women,ESP
14832,MARTINEZ DESPAIGNE  Lazaro,Men,CUB
14833,MARTINEZ GARCIA  Luis Enrique,Men,ESP
14834,MARTINEZ HERNANDEZ  Ernesto,Men,CUB
14835,MARTINEZ MARTINEZ  Jonder,Men,CUB
14836,MARTINEZ ROMERO  Orlando,Men,CUB
14837,MARTINEZ SANCHEZ  Luis Felipe,Men,CUB
14838,MARTINO  Angel,Women,USA
14839,MARTINO  Francesco,Men,ITA
14840,MARTINOD  Marie,Women,FRA
14841,MARTIN-ONDIEKI-O'DEA  Lisa,Women,AUS
14843,MARTINOVICH  Glafira,Women,BLR
14844,MARTINSEN  Alf,Men,NOR
14845,MARTINSEN  Odd,Men,NOR
14846,MARTINSEN  Petter,Men,NOR
14847,MARTINSSON  Barbro,Women,SWE
14848,MARTIROSYAN  Tigran Gevorg,Men,ARM
14849,MARTIROSYAN  Tigran Varban,Men,ARM
14850,MARTISHKIN  Aleksandr,Men,URS
14851,MARTTELIN  Martti B.,Men,FIN
14852,MARTY  Julia,Women,SUI
14853,MARTY  Stefanie,Women,SUI
14854,MARTYNOV  Sergei,Men,BLR
14855,MARTYNOV  Serguei,Men,EUN
14856,MARUYAMA  Karina,Women,JPN
14857,MARVIN  Gigi,Women,USA
14858,MARVIN  John,Men,USA
14859,MARVULLI  Franco,Men,SUI
14860,MARX  Joachim,Men,POL
14862,MARZI  Gustavo,Men,ITA
14863,MARZOLLA  Gianfranco,Men,ITA
14864,MARZORATI  Pierluigi,Men,ITA
14865,MASALA  Daniele,Men,ITA
14866,MASCARENHAS  Bruno,Men,ITA
14867,MASCHERANO  Javier,Men,ARG
14868,MASCIOTTA  Aldo,Men,ITA
14869,MASHBURN  Jesse William,Men,USA
14870,MASHURENKO  Ruslan,Men,UKR
14871,MASIP BORRAS  Enric,Men,ESP
14872,MASIULIS  Tomas,Men,LTU
14874,MASKINSKOV  Yevgeni,Men,URS
14875,MASKOLIUNAS  Darius,Men,LTU
14877,MASLENKIN  Anatoli,Men,URS
14878,MASNADA  Florence,Women,FRA
14880,MASON  G.,Men,GBR
14881,MASON  G.J.,Men,GBR
14882,MASON  Geoffrey Travers,Men,USA
14883,MASON  Germaine,Men,GBR
14884,MASON  James,Men,AUS
14885,MASON-BROWN  Michelle Mary,Women,AUS
14886,MASOOD  Mirza Nasir-Ud-Din,Men,IND
14888,MASOTTA  Paula Karina,Women,ARG
14889,MASPES  Antonio,Men,ITA
14890,MASSANA  Valentin,Men,ESP
14891,MASSARD  Armand,Men,FRA
14892,MASSEIKOV  Alexandre,Men,EUN
14893,MASSERONI  Daniela,Women,ITA
14894,MASSEY  Kent,Men,USA
14895,MASSEY  Paul Mackintosh O.,Men,GBR
14896,MASSON  Henri,Men,FRA
14897,MASSON  Paul,Men,FRA
14898,MASSU  Nicolas,Men,CHI
14899,MASSULLO  Carlo,Men,ITA
14901,MASTENBROEK  Hendrika,Women,NED
14902,MASTER  Edith Louise,Women,USA
14903,MASTERKOVA  Svetlana,Women,RUS
14904,MASTON-FERGSON  June Rit,Women,AUS
14905,MASTRACCI  Natalie,Women,CAN
14906,MASTRANGELO  Luigi,Men,ITA
14907,MASTROMARINO  Michele,Men,ITA
14908,MASUBUCHI  Mariko,Women,JPN
14909,MASZCZYK  Zygmunt,Men,POL
14910,MASZLAY  Lajos,Men,HUN
14911,MATCHEFTS  John Peter,Men,USA
14912,MATE  Ilia,Men,URS
14913,MATEELONG  Richard Kipkemboi,Men,KEN
14914,MATEFI  Eszter,Women,HUN
14916,MATETE  Samuel,Men,ZAM
14917,MATEVUSHEVA  Svitlana,Women,UKR
14918,MATHESON  Diana Beverly,Women,CAN
14919,MATHESON  Eli,Men,AUS
14920,MATHESON  Hugh Patrick,Men,GBR
14921,MATHEWSON  Courtney,Women,USA
14922,MATHEWS-O'SHEA  Marlene Judith,Women,AUS
14923,MATHIAE  Hans,Men,GER
14924,MATHIAS  Robert,Men,USA
14925,MATHIASEN  Jan Dupont,Men,DEN
14926,MATHIESEN  Per Anton,Men,NOR
14927,MATHIEU  Michael,Men,BAH
14928,MATHISEN  Charles,Men,NOR
14929,MATHISEN  Ivar,Men,NOR
14930,MATHY  Cedric,Men,BEL
14931,MATHY  Francois,Men,BEL
14932,MATIASSON  Edvin,Men,SWE
14933,MATIEVSKAIA  Elena,Women,URS
14934,MATIJASS  Julia,Women,GER
14935,MATIKAINEN  Marjo,Women,FIN
14936,MATKOVICH  Antony,Men,AUS
14938,MATON  Georges,Men,FRA
14939,MATOS  Angel Valodia,Men,CUB
14940,MATOSEVIC  Valter,Men,CRO
14941,MATOVA  Nonka Detcheva,Women,BUL
14942,MATSBO  Martin,Men,SWE
14943,MATSON  James Randel,Men,USA
14944,MATSON  Oliver Adrian,Men,USA
14945,MATSUBARA  Masayuki,Men,JPN
14946,MATSUDA  Noriko,Women,JPN
14947,MATSUDA  Takeshi,Men,JPN
14948,MATSUMOTO  Ikuo,Men,JPN
14949,MATSUMOTO  Kaori,Women,JPN
14950,MATSUMOTO  Naomi,Women,JPN
14951,MATSUMOTO  Ryutaro,Men,JPN
14952,MATSUMURA  Katsumi,Women,JPN
14953,MATSUMURA  Yoshiko,Women,JPN
14954,MATSUNAGA  Masayuki,Men,JPN
14955,MATSUNAGA  Tomohiro,Men,JPN
14956,MATSUNAKA  Nobuhiko,Men,JPN
14957,MATSUOKA  Yoshiyuki,Men,JPN
14958,MATSUZAKA  Daisuke,Men,JPN
14959,MATT  Alfred,Men,AUT
14960,MATT  Andreas,Men,AUT
14961,MATT  Mario,Men,AUT
14962,MATTA  Gavino,Men,ITA
14963,MATTARELLI  Ennio,Men,ITA
14964,MATTEL  Coline,Women,FRA
14966,MATTEUCCI  Domenico,Men,ITA
14968,MATTHEWS  Kenneth Joseph,Men,GBR
14969,MATTHEWS  Margaret Rejean,Women,USA
14970,MATTHEWS  Michael K.,Men,GBR
14971,MATTHEWS  Vincent Edward,Men,USA
14972,MATTHIJSSE  Margriet,Women,NED
14973,MATTIOLI  Marcus Laborne,Men,BRA
14974,MATTLE  Werner,Men,SUI
14975,MATTO  Sergio A.,Men,URU
14976,MATTSCHERODT  Katrin,Women,GER
14977,MATTSSON  Gustaf,Men,SWE
14979,MATUSCAK-RONAY  Ildiko,Women,HUN
14980,MATUSHEVAS  Vasilius,Men,URS
14981,MATVEYEV  Sergeij,Men,RUS
14982,MATVEYEV  Sergiy,Men,UKR
14983,MATVIENKO  Viktor,Men,URS
14984,MATVIYENKO  Ihor,Men,UKR
14985,MATYAS  Auguszta,Women,HUN
14987,MATZ  Michael,Men,USA
14989,MAUER  Renata,Women,POL
14990,MAUERMAYER  Gisela,Women,GER
14991,MAUNDER  Alexander,Men,GBR
14992,MAUNDER  Maria,Women,CAN
14994,MAURER  Friedrich,Men,AUT
14995,MAURER  Walter S.,Men,USA
14996,MAURESMO  Amelie,Women,FRA
14997,MAURINE,Women,BRA
14998,MAURY  Serge,Men,FRA
14999,MAVLIKHANOV  Umar,Men,URS
15000,MAXIMOV  Nikolai,Men,RUS
15001,MAXSON  Louis W.,Men,USA
15002,MAXWELL  David Lindsay,Men,GBR
15003,MAXWELL  John R.,Men,USA
15004,MAXWELL PIERSON  Stephanie,Women,USA
15005,MAY  Fabio,Men,ITA
15006,MAY  Fiona,Women,ITA
15007,MAY  Misty,Women,USA
15008,MAY  Scott Glenn,Men,USA
15009,MAY  Torsten,Men,GER
15010,MAY  William Lee,Men,USA
15011,MAYACK  Robert,Men,USA
15012,MAYASICH  John Edward,Men,USA
15013,MAYAUD  Albert,Men,FRA
15014,MAYBANK  Anthuan,Men,USA
15015,MAYCON,Women,BRA
15016,MAYER  Bronwyn,Women,AUS
15017,MAYER  Charles,Men,USA
15018,MAYER  Christian,Men,AUT
15019,MAYER  Derek,Men,CAN
15020,MAYER  Helene,Women,GER
15021,MAYER  Helmut,Men,AUT
15022,MAYER  Matthias,Men,AUT
15023,MAYER  Mihaly,Men,HUN
15024,MAYER  Travis,Men,USA
15025,MAYERHFER  Christian,Men,GER
15026,MAYETA  Alexander,Men,CUB
15027,MAYNARD  Andrew Lester,Men,USA
15028,MAYO  Richard Walden,Men,USA
15029,MAYOLA  Freddy,Men,CUB
15030,MAYOROV  Boris,Men,URS
15031,MAYOROV  Evgeni,Men,URS
15032,MAYOTTE  Timothy C.,Men,USA
15033,MAYRHOFER  Wolfgang,Men,AUT
15034,MAY-TREANOR  Misty,Women,USA
15035,MAYWEATHER  Floyd,Men,USA
15036,MAZAIRAC  Antonius Hendrikus,Men,NED
15037,MAZALI  Andrs,Men,URU
15038,MAZANOV  Viktor,Men,URS
15039,MAZE  Michael John,Men,DEN
15040,MAZE  Tina,Women,SLO
15041,MAZEAS  Jacqueline,Women,FRA
15042,MAZINA  Mariya,Women,RUS
15043,MAZIY  Svetlana,Women,UKR
15044,MAZIY  Svetlana,Women,URS
15046,MAZZAROCHI  Serafino,Men,ITA
15047,MAZZONI  Angelo,Men,ITA
15048,MBAMI  Modeste,Men,CMR
15049,MBANGO ETONE  Francoise,Women,CMR
15050,MBOMA DEM  Patrick,Men,CMR
15051,MBUGUA  Samuel,Men,KEN
15052,MC ELHENNEY  Marcus,Men,USA
15053,MC FARLANE  Michael,Men,GBR
15054,MC INTYRE  Alan Lionel,Men,NZL
15055,MC LEOD  J.,Men,GBR
15057,MCARTHUR  Kennedy Kane,Men,RSA
15058,MCBEAN  Marnie Elizabeth,Women,CAN
15059,MCBREEN  Thomas Sean,Men,USA
15060,MCBRYAN  John Crawford,Men,GBR
15061,MCBRYDE  John,Men,AUS
15063,MCCABE  Conlin,Men,CAN
15064,MCCABE  Frank Reilly,Men,USA
15065,MCCAFFREY  John Paul,Men,USA
15066,MCCAHEY  Kathleen Ann,Women,USA
15067,MCCALL  Robert,Men,CAN
15068,MCCALLISTER  Charles Harold,Men,USA
15069,MCCANN  John Paul,Men,GBR
15070,MCCANN  Michael,Men,AUS
15071,MCCANN  Terence John,Men,USA
15072,MCCARNEY  Wayne,Men,AUS
15073,MCCARTAN  John,Men,USA
15074,MCCARTHY  Frederick,Men,CAN
15075,MCCARTHY  Margaret Ann,Women,USA
15076,MCCASHIN  Arthur Johan,Men,USA
15077,MCCLAIN  Katrina Felicia,Women,USA
15078,MCCLANAHAN  Robert,Men,USA
15079,MCCLATCHEY  Alan,Men,GBR
15080,MCCLEMENTS  Lynette,Women,AUS
15081,MCCLURE  Brett,Men,USA
15082,MCCLURE  Richard Neil,Men,CAN
15083,MCCLURE  Wilbert James,Men,USA
15084,MCCLUSKEY  Joseph Paul,Men,USA
15085,MCCOLGAN-LYNCH  Elizabeth,Women,GBR
15086,MCCONNELL  Suzanne,Women,USA
15087,MCCONNELL  William David Robert,Men,GBR
15088,MCCOOL  Courtney,Women,USA
15089,MCCORMACK  Alicia,Women,AUS
15090,MCCORMACK  John,Men,GBR
15091,MCCORMACK  Katheryn,Women,CAN
15092,MCCORMICK  Joseph,Men,USA
15093,MCCORMICK  Kelly Anne,Women,USA
15094,MCCORMICK  Lawrence,Men,USA
15095,MCCORMICK  Patricia,Women,USA
15096,MCCORORY  Francena,Women,USA
15097,MCCORQUODALE  Alastair,Men,GBR
15098,MCCOUGHTRY  Angel,Women,USA
15099,MCCOURT  James Vincent,Men,IRL
15100,MCCRACKEN  Josiah,Men,USA
15101,MCCRAY  Nikki,Women,USA
15103,MCCRORY  Nicholas,Men,USA
15104,MCCRORY  Steven D.,Men,USA
15106,MCCULLOCH  Alexander,Men,GBR
15107,MCCULLOCH  Kaarle,Women,AUS
15108,MCCULLOUGH  Wayne,Men,IRL
15109,MCCUSKER  Joan,Women,CAN
15110,MCDANIEL  Mildred Louise,Women,USA
15111,MCDERMID  Heather,Women,CAN
15112,MCDERMID  Sally,Women,AUS
15113,MCDERMOTT  Donald,Men,USA
15114,MCDERMOTT  Richard,Men,USA
15115,MCDONALD  Andrew J.,Men,USA
15116,MCDONALD  Beverly,Women,JAM
15117,MCDONALD  Debbie,Women,USA
15118,MCDONALD  Douglas John,Men,CAN
15119,MCDONALD  Julie,Women,AUS
15120,MCDONALD  Michael,Men,JAM
15121,MCDONALD  Patrick,Men,USA
15122,MCDONALD LOWEY  Daniel,Men,GBR
15123,MCDONNELL  William Neil,Men,USA
15124,MCDONOUGH  R.Patrick,Men,USA
15125,MCDOUGALL  Duncan,Men,GBR
15126,MCDOWELL  Paul L.,Men,USA
15127,MCDYESS  Antonio,Men,USA
15128,MCELMURY  James,Men,USA
15129,MCEVOY  A.,Men,FRA
15130,MCEVOY  Frederick James,Men,GBR
15131,MCEWAN  James Patrick,Men,USA
15132,MCEWEN  Dawn,Women,CAN
15133,MCFALL  Lauren,Women,USA
15134,MCFALLS  Jennifer,Women,USA
15135,MCFARLANE  Danny,Men,JAM
15136,MCFARLANE  Tracey,Women,USA
15137,MCFAULL  David Rockwell,Men,USA
15138,MCGEE  Bradley,Men,AUS
15139,MCGEE  Pamela Denise,Women,USA
15140,MCGHEE  Carla,Women,USA
15141,MCGILL  Tyler,Men,USA
15142,MCGILLIVRAY  Perry,Men,USA
15143,MCGINNIS  Charles English,Men,USA
15144,MCGLEDE  Stephen John,Men,AUS
15145,MCGLYNN  Richard,Men,USA
15146,MCGOWAN  Malkolm,Men,GBR
15147,MCGRATH  George,Men,GBR
15148,MCGRATH  Matthew J.,Men,USA
15149,MCGREGOR  Robert Bilsland,Men,GBR
15150,MCGREGOR  Yvonne,Women,GBR
15151,MCGRORY  Scott,Men,AUS
15152,MCGUIRE  Edith Marie,Women,USA
15153,MCILRAVY  Lincoln,Men,USA
15154,MCILVAINE  Charles Joseph,Men,USA
15155,MCINNIS  Dugald,Men,CAN
15156,MCINTOSH  Aaron,Men,NZL
15157,MCINTOSH  James Stewart,Men,USA
15158,MCINTYRE  Elizabeth,Women,USA
15159,MCINTYRE  Michael Mackay,Men,GBR
15160,McIVOR  Ashleigh,Women,CAN
15161,MCKANE  Kathleen,Women,GBR
15162,MCKAY  Antonio Ricardo,Men,USA
15163,MCKAY  Mike,Men,AUS
15164,MCKEAN  Mary Olive,Women,USA
15165,MCKEE  Alexander Timothy,Men,USA
15166,MCKEE  Charles,Men,USA
15167,MCKEE  Jonathan Dunn,Men,USA
15168,MCKEEVER  Ed,Men,GBR
15169,MCKENLEY  Herbert,Men,JAM
15170,MCKENZIE  Donald Ward Jr.,Men,USA
15171,MCKENZIE  James,Men,GBR
15172,MCKENZIE  John A.,Men,CAN
15173,MCKENZIE  John Barry,Men,CAN
15174,MCKENZIE-MCHARG  Cameron,Men,AUS
15175,MCKERLICH  William Arthur M.,Men,CAN
15176,MCKERROW  Clarence D.,Men,CAN
15177,MCKIE  William,Men,GBR
15178,MCKILLOP  Patricia Jean,Women,ZIM
15179,MCKIM  Josephine E.,Women,USA
15180,MCKINLEY  Arthur Frank,Men,USA
15181,MCKINLEY  John Dickinson,Men,USA
15182,MCKINNEY  Frank Edward Jr.,Men,USA
15183,MCKINNEY  Kennedy,Men,USA
15184,MCKINNEY  Richard Lee,Men,USA
15185,MCKINNIE  Burt P.,Men,USA
15186,MCKINNON  Archibald,Men,CAN
15187,MCKINNON  Daniel Duncan,Men,USA
15188,MCKINNON  Elizabeth,Women,AUS
15189,MCKITTRICK  Ralph,Men,USA
15191,MCKNIGHT  Robert,Men,CAN
15192,MCKOY  Mark,Men,CAN
15193,MCLANE  James Price Jr.,Men,USA
15194,MCLAREN  Timothy,Men,AUS
15195,McLAUGHLIN  Brianne,Women,USA
15196,MCLAUGHLIN  Frank Joseph,Men,CAN
15197,MCLAUGHLIN  Jeffrey Dean,Men,USA
15198,MCLAUGHLIN  Terence,Men,CAN
15199,MCLEAN  Alexander,Men,NZL
15200,MCLEAN  John,Men,USA
15201,MCLEAN  Matthew,Men,USA
15202,MCLEAN  Ronald Gordon,Men,GBR
15203,MCLEAR  Theodore,Men,USA
15204,MCLELLAN  Sally,Women,AUS
15205,MCLEOD  D.,Men,CAN
15206,MCLEOD  Erin Katrina,Women,CAN
15207,MCLEOD  Michael,Men,GBR
15208,MCLEOD  Neil,Men,NZL
15209,MCLOUGHLIN  James,Men,USA
15210,MCMACKON  Donald,Men,CAN
15211,MCMAHON  Brigitte,Women,SUI
15212,MCMAHON  Robert Brian,Men,CAN
15213,MCMANN  Sara,Women,USA
15214,MCMEEKIN  Thomas D.,Men,GBR
15215,MCMILLAN  Catherine Laverne,Women,USA
15216,MCMILLAN  William,Men,CAN
15217,MCMILLAN  William Willard,Men,USA
15218,MCMILLEN  Charles Thomas,Men,USA
15219,MCMILLEN  Robert,Men,USA
15220,MCMILLIN  James Burge,Men,USA
15221,MCMORRIS  Mark,Men,CAN
15222,MCMULLIN  David III.,Men,USA
15224,MCNAIR  Winifred Margaret,Women,GBR
15225,MCNALLY  John,Men,IRL
15226,MCNAMARA  John Joseph Jr.,Men,USA
15227,MCNAMARA  Julianne Lyn,Women,USA
15228,MCNAUGHT  Lesley,Women,SUI
15229,MCNAUGHTON  Duncan,Men,CAN
15230,MCNEIL  Loretta T.,Women,USA
15231,MCNEIR  Forest,Men,USA
15232,MCNUFF  Ian,Men,GBR
15233,MCPAUL  Louise,Women,AUS
15234,MCPEAK  Holly,Women,USA
15235,MCPHERSON  Paige,Women,USA
15236,MCQUAY  Tony,Men,USA
15237,MCQUILLAN  Rachel Jane,Women,AUS
15238,MCRAE  Francine,Women,AUS
15239,MCRAE  James,Men,AUS
15240,MCTAGGART  Richard,Men,GBR
15241,MCVEY  Robert,Men,USA
15242,MCWATTERS  Donald,Men,AUS
15243,MCWILLIAMS  Jackie Amanda,Women,GBR
15244,MEAD LAWRENCE  Andrea,Women,USA
15245,MEADE  Richard John Hanray,Men,GBR
15246,MEADOWS  Earle Elmer,Men,USA
15247,MEAGHER  Aileen Aletha,Women,CAN
15248,MEAGHER  Mary T.,Women,USA
15249,MEALING  Philomenia Alecia,Women,AUS
15250,MEANY  Helen,Women,USA
15251,MEARES  Anna,Women,AUS
15253,MEDALEN  Linda,Women,NOR
15254,MEDARD  Philippe,Men,FRA
15256,MEDICA  Jack C.,Men,USA
15257,MEDICI  Angel Segundo,Men,ARG
15258,MEDINA  Nicolas,Men,ARG
15259,MEDINA GARRIGUES  Anabel,Women,ESP
15260,MEDNOV  Viktor,Men,URS
15261,MEDVECZKY  Krisztina,Women,HUN
15262,MEDVED  Aleksandr,Men,URS
15263,MEDVEDEV  Aleksey,Men,BLR
15264,MEDVEDEVA-ABRUZOVA  Evgenia,Women,RUS
15265,MEDVEDTSEV  Valery,Men,EUN
15266,MEDVEDTSEV  Valery,Men,URS
15267,MEDVEDTSEVA  Olga,Women,RUS
15268,MEDZHIDOV  Magomedrasul,Men,AZE
15269,MEECH  Athol Charles,Men,CAN
15270,MEEK  Chantal,Women,AUS
15272,MEEUW  Helge,Men,GER
15274,MEFTAKHETDINOVA  Zemfira,Women,AZE
15276,MEGHOO  Gregory,Men,JAM
15277,MEGLIO  Ferdinando,Men,ITA
15278,MEGYERI  Marta,Women,HUN
15279,MEHAN  Charles Thomas,Men,USA
